Student_ID,Age,Gender,Grade,Section,Average_Score,Math_Score,Science_Score,Language_Score,Exam_Attendance,Assignments_Completed,Failed_Subjects,Attendance_Percentage,Days_Absent,Late_Coming,Participation_in_Activities,Disciplinary_Actions,Homework_Completion,Class_Engagement,Parent_Education_Level,Family_Income,Siblings_in_School,Parental_Involvement,Dropout_Risk
5627,12,Female,11,D,75.66,68.84,32.85,91.42,1,16,2,63.6,37,5,7,0,96.48,High,Graduate,2942,1,High,High
5628,13,Female,10,D,60.31,63.5,95.16,80.99,1,4,3,90.1,36,8,6,4,69.15,Medium,Post-Graduate,8325,1,High,High
5629,17,Male,6,B,58.87,66.42,51.9,45.86,1,16,1,95.1,23,14,2,1,62.02,Medium,Illiterate,8517,2,Medium,Low
5630,11,Female,7,A,38.24,85.42,93.33,61.64,1,11,2,50.42,36,13,1,2,71.92,High,Graduate,9125,0,Medium,High
5631,15,Female,7,A,73.66,60.76,28.06,89.4,1,2,1,50.25,20,9,7,0,88.39,High,Illiterate,5027,0,Medium,High
5632,14,Female,9,C,42.3,78.29,61.22,98.04,1,1,2,97.7,32,2,0,1,88.14,Medium,Illiterate,9219,3,Medium,High
5633,15,Male,9,A,76.97,40.05,20.11,27.76,1,10,0,77.83,30,8,8,1,66.67,High,High School,8663,2,High,Low
5634,13,Male,9,C,97.7,94.56,53.28,29.95,1,5,1,54.41,21,5,9,4,55.89,Low,High School,9533,0,Medium,High
5635,10,Male,6,B,47.95,26.91,26.65,96.46,1,16,3,67.82,26,10,7,4,98.22,Medium,Post-Graduate,4085,2,High,High
5636,14,Other,9,D,39.95,99.49,55.93,89.81,1,18,2,78.36,18,17,1,4,61.52,Low,Illiterate,4248,0,Medium,High
5637,11,Male,9,A,31.69,70.61,64.46,36.89,1,12,2,81.26,10,1,6,2,96.37,High,High School,6114,1,Low,High
5638,13,Female,10,C,56.52,57.6,88.18,97.61,1,4,1,58.16,12,4,6,4,70.16,High,Post-Graduate,4713,1,High,High
5639,14,Female,6,A,45.02,44.86,43.63,36.72,1,4,0,92.0,6,17,9,0,99.39,Low,High School,3563,2,Medium,High
5640,13,Male,8,B,64.43,52.41,65.34,27.08,1,18,2,77.24,26,0,2,4,62.41,High,Graduate,2552,2,Low,High
5641,17,Female,8,C,66.7,82.59,25.32,74.55,1,14,2,76.26,23,7,5,2,83.45,Medium,Graduate,3108,3,Medium,High
5642,13,Female,11,C,54.45,31.15,93.08,63.18,1,3,0,77.05,45,5,9,2,91.01,Low,Graduate,8273,0,Medium,Low
5643,11,Female,10,C,82.49,40.21,56.14,39.17,1,5,0,53.11,24,17,2,3,70.3,High,Post-Graduate,4052,2,Medium,High
5644,16,Other,7,B,93.34,29.9,40.21,94.26,1,2,3,87.61,46,9,3,1,57.38,Low,Graduate,3895,1,Low,High
5645,12,Male,11,C,44.81,54.13,57.06,52.34,1,10,1,54.03,22,8,9,4,54.87,Low,Graduate,5773,0,Low,High
5646,14,Male,8,D,88.54,50.98,58.52,52.23,1,18,0,73.16,36,10,7,1,61.29,High,Graduate,8358,2,Medium,High
5647,17,Female,6,B,39.18,71.9,79.46,70.55,1,3,1,79.45,21,11,3,2,52.75,Medium,Graduate,3521,1,Medium,High
5648,11,Female,7,D,46.01,99.66,97.97,38.46,1,6,0,60.57,21,15,7,0,93.41,High,Post-Graduate,4671,2,Medium,High
5649,13,Other,9,D,69.3,91.39,34.89,66.95,1,2,3,74.11,2,6,4,4,85.21,Medium,Post-Graduate,9340,2,Medium,High
5650,17,Female,6,B,51.46,90.43,24.36,49.12,1,4,3,64.32,10,16,4,1,82.61,Medium,High School,7366,2,Medium,High
5651,11,Other,7,A,32.92,71.66,72.46,75.6,1,15,2,85.48,23,18,9,3,84.79,Medium,Graduate,3054,2,High,High
5652,16,Female,8,D,50.64,41.65,90.77,39.82,1,18,0,76.68,24,12,5,2,81.78,Medium,High School,2406,2,High,Low
5653,17,Female,11,B,93.34,50.73,65.2,34.84,1,17,0,54.63,44,18,1,0,51.79,High,High School,9986,2,Medium,High
5654,17,Female,9,D,42.2,40.01,26.39,39.99,1,2,0,79.99,17,10,3,1,78.8,Medium,Graduate,3226,2,Medium,High
5655,12,Male,9,C,83.46,30.81,53.74,94.87,1,4,3,56.81,49,17,9,0,70.65,High,Graduate,4779,1,Low,High
5656,15,Other,6,D,80.56,54.88,72.38,87.94,1,6,3,50.14,47,2,7,2,57.91,Medium,Graduate,4493,3,Low,High
5657,14,Male,11,D,37.44,91.8,46.24,86.31,1,6,0,57.31,27,3,8,0,83.3,Low,Illiterate,2521,3,Medium,High
5658,12,Female,9,D,53.06,79.51,87.59,82.46,1,2,0,50.21,38,12,0,0,71.39,Medium,High School,2860,1,Low,High
5659,10,Male,7,C,43.25,98.79,37.98,70.96,1,8,1,99.4,9,7,8,3,62.84,Low,Graduate,9804,2,High,High
5660,14,Female,10,D,31.62,35.59,49.16,27.87,1,7,1,81.69,33,18,1,1,86.61,Low,Graduate,5787,2,Medium,High
5661,12,Female,8,B,42.11,60.04,93.31,45.97,1,17,3,81.28,25,3,1,1,53.02,Low,Graduate,2275,1,Medium,High
5662,13,Male,6,D,44.11,83.44,65.88,64.95,1,9,1,96.66,35,8,0,1,68.29,High,Post-Graduate,4936,1,Medium,High
5663,14,Female,11,B,41.62,56.84,20.5,28.46,1,19,2,56.38,23,8,7,1,63.9,Medium,High School,2034,1,High,High
5664,14,Male,10,D,36.38,48.4,39.52,22.41,1,7,1,51.38,19,13,2,1,56.09,Low,High School,5404,3,Medium,High
5665,11,Female,10,D,66.84,85.27,80.27,27.47,1,7,2,84.13,46,13,9,2,56.5,Medium,Graduate,4867,3,High,High
5666,13,Male,6,D,52.58,54.42,24.16,28.65,1,16,2,80.89,32,10,8,2,60.77,Medium,High School,8128,2,Low,High
5667,10,Male,7,A,93.58,93.04,99.44,28.76,1,16,3,95.23,35,14,1,3,51.02,High,High School,6110,2,Low,High
5668,15,Male,11,A,43.1,41.47,91.83,35.21,1,3,2,66.16,22,9,4,0,79.82,High,High School,8132,3,High,High
5669,17,Female,8,C,72.2,91.72,37.91,59.93,1,5,1,77.63,24,10,6,2,75.56,High,High School,5869,1,Low,Low
5670,16,Male,6,B,93.04,42.28,91.64,42.84,1,18,0,78.23,44,17,9,3,92.85,High,Illiterate,2041,0,Low,Low
5671,12,Other,11,C,33.3,43.17,75.96,88.81,1,0,1,62.83,7,3,6,2,89.78,Medium,High School,8199,3,Medium,High
5672,11,Male,10,B,66.14,53.65,54.03,90.09,1,3,1,68.0,5,15,3,3,98.89,High,Graduate,2774,1,Medium,High
5673,12,Male,10,C,61.55,61.26,35.69,93.62,1,10,1,67.42,31,8,9,1,51.13,Low,Illiterate,7876,1,High,High
5674,10,Male,6,C,95.01,53.46,36.02,57.69,1,5,3,92.22,7,10,1,0,75.03,High,Graduate,8750,2,Medium,High
5675,17,Male,11,D,76.46,88.97,67.53,81.92,1,11,1,68.78,32,7,5,4,58.42,Medium,High School,8654,3,High,High
5676,10,Female,10,D,54.44,83.65,53.28,67.28,1,4,1,81.16,1,8,5,2,73.48,High,Graduate,4087,0,Medium,Low
5677,14,Female,6,D,79.81,44.79,67.62,31.55,1,13,3,68.69,2,1,8,0,59.19,High,High School,4360,1,Medium,High
5678,16,Female,6,D,70.79,60.92,46.42,70.86,1,16,1,54.24,1,0,4,4,53.67,Low,Graduate,3271,2,High,High
5679,10,Male,8,D,54.3,54.48,38.41,86.96,1,3,3,96.29,9,4,8,3,91.5,Medium,High School,3959,3,High,High
5680,12,Male,6,C,84.97,24.49,86.92,47.84,1,14,0,53.93,4,7,9,0,71.59,High,Post-Graduate,7808,2,High,High
5681,13,Female,11,B,76.77,79.85,93.6,79.73,1,5,1,50.5,45,6,5,2,84.26,High,Graduate,3450,1,High,High
5682,13,Other,11,A,30.38,34.53,76.42,81.96,1,12,0,63.56,48,7,7,2,55.59,Medium,Illiterate,6516,0,Medium,High
5683,14,Male,10,A,90.56,94.73,32.93,71.49,1,11,2,63.88,32,14,3,2,78.77,Medium,High School,9777,0,Medium,High
5684,15,Female,9,B,57.8,51.82,27.38,90.66,0,9,2,64.51,46,7,8,1,91.42,High,Post-Graduate,6326,3,Medium,High
5685,12,Male,8,A,75.18,69.78,63.13,31.59,1,5,0,90.08,21,10,7,2,94.57,High,Post-Graduate,7473,2,High,Low
5686,12,Male,11,C,57.77,85.46,64.03,87.47,1,8,3,64.34,3,1,1,2,65.14,Medium,High School,9093,2,Medium,High
5687,10,Female,10,B,91.7,34.42,71.14,68.86,1,15,0,81.55,18,3,3,2,95.57,Medium,High School,2721,3,Medium,Low
5688,16,Male,10,B,75.56,63.29,92.49,88.45,1,7,2,50.37,9,18,6,2,74.37,High,Graduate,5406,1,Medium,High
5689,12,Female,8,A,70.56,38.99,71.74,62.61,1,6,1,94.62,2,9,1,2,62.34,High,Graduate,2205,1,Medium,Low
5690,11,Male,8,A,98.62,60.77,93.29,46.24,1,13,1,63.0,7,4,6,3,77.53,Low,High School,5456,0,Low,High
5691,15,Female,10,C,49.64,66.35,29.42,91.78,1,3,0,76.88,17,11,5,2,84.41,High,Graduate,9471,2,Medium,High
5692,10,Male,9,D,34.57,33.53,76.74,90.19,1,2,2,78.42,1,8,5,1,54.12,Low,Post-Graduate,9718,2,Medium,High
5693,11,Other,7,B,66.12,66.47,94.2,41.41,0,2,1,62.0,38,14,7,2,84.68,High,Graduate,9946,3,High,High
5694,14,Male,10,D,59.68,56.39,57.02,79.53,1,18,0,79.55,9,6,8,3,87.86,Low,Illiterate,2282,2,High,Low
5695,13,Female,8,A,61.8,61.76,97.4,27.3,1,9,2,93.35,19,16,2,1,71.55,Medium,High School,3303,1,High,High
5696,14,Female,6,B,73.41,92.4,64.2,26.88,1,13,3,66.56,29,11,0,3,94.8,High,Post-Graduate,8716,2,Medium,High
5697,13,Other,6,D,73.06,58.7,95.44,60.91,1,5,3,96.68,6,6,2,4,61.1,Low,Illiterate,9153,1,Low,High
5698,14,Female,8,C,57.46,58.09,79.88,22.86,1,11,3,61.73,24,16,9,0,59.52,Medium,High School,6154,0,Medium,High
5699,12,Female,8,C,90.4,57.63,56.62,54.7,1,11,2,55.9,13,13,8,4,81.32,Medium,Graduate,3848,1,High,High
5700,11,Male,7,C,75.6,69.85,22.74,83.26,1,3,0,67.48,9,11,9,4,72.98,Medium,High School,8409,2,Medium,High
5701,13,Male,11,B,92.29,49.4,72.59,91.16,1,9,0,94.63,13,6,1,1,70.88,High,High School,5643,0,High,Low
5702,10,Male,8,B,93.92,84.11,40.34,40.38,1,11,2,58.07,32,7,6,0,81.34,High,High School,3008,1,Medium,High
5703,11,Male,6,B,41.71,42.88,43.09,26.16,1,16,1,70.79,8,8,9,0,68.27,High,Post-Graduate,8051,3,High,High
5704,10,Other,9,B,77.64,43.96,21.58,70.45,1,6,2,81.21,18,17,3,4,97.91,Medium,Graduate,4502,0,Medium,High
5705,11,Male,8,B,52.23,67.1,64.61,41.19,1,9,1,90.78,37,3,2,0,95.07,High,Post-Graduate,5632,3,High,Low
5706,11,Female,7,D,88.55,40.79,43.14,21.88,1,0,2,95.25,20,13,3,4,65.5,High,High School,9400,0,Medium,High
5707,14,Female,9,D,81.3,27.2,98.59,30.5,1,18,3,99.59,46,10,9,0,59.61,High,High School,6002,0,High,High
5708,13,Female,7,C,43.91,36.45,79.92,95.07,1,19,1,92.26,30,11,4,3,58.88,High,Graduate,5404,0,High,High
5709,13,Female,9,D,95.71,93.09,48.6,90.01,1,4,2,50.48,2,6,7,3,88.94,High,Graduate,7011,3,High,High
5710,16,Male,8,D,77.84,20.86,43.56,86.37,0,5,0,69.65,3,8,0,4,80.24,Medium,Graduate,5315,2,Low,High
5711,11,Female,6,C,96.4,30.68,77.2,47.16,1,0,2,92.71,31,6,7,2,77.05,Medium,Graduate,7540,2,Medium,High
5712,12,Male,9,C,44.13,80.64,40.34,77.16,1,14,0,98.8,46,14,5,4,82.8,Low,Graduate,8369,2,Medium,High
5713,12,Other,10,A,90.88,98.39,55.84,96.56,1,1,1,52.98,12,1,1,3,86.92,Medium,Illiterate,4449,3,Low,High
5714,10,Female,11,C,76.77,75.05,32.83,65.41,1,17,1,66.99,17,9,6,1,61.3,Medium,Graduate,5654,0,Low,High
5715,10,Other,7,D,68.66,93.79,40.33,46.65,1,12,3,82.54,9,1,4,2,98.98,High,Graduate,3975,1,Medium,High
5716,14,Male,9,B,87.44,88.42,27.87,83.95,1,1,2,70.44,16,10,3,0,67.72,Medium,High School,2642,0,High,High
5717,11,Male,7,C,74.3,58.4,54.17,54.43,1,7,0,57.84,23,8,5,1,53.91,Low,Post-Graduate,8596,1,Low,High
5718,10,Male,6,A,76.87,46.68,94.14,66.19,1,4,0,94.97,18,5,3,1,91.73,High,Post-Graduate,3107,2,Medium,Low
5719,10,Male,7,D,47.76,70.58,28.07,63.3,1,14,3,65.21,32,13,0,0,76.56,Medium,Illiterate,2074,2,Low,High
5720,15,Male,7,A,87.19,62.68,54.99,37.39,1,12,1,62.79,5,15,9,4,50.9,High,High School,4073,2,High,High
5721,11,Female,10,A,75.52,22.07,43.87,20.05,1,16,2,78.58,42,18,2,3,80.4,High,Graduate,8699,1,Medium,High
5722,17,Male,7,D,89.11,96.58,49.04,99.91,1,3,0,92.23,33,5,8,2,81.0,Low,Graduate,2695,2,Medium,Low
5723,14,Female,9,A,54.61,65.62,81.72,53.35,0,6,0,73.83,39,12,6,3,83.76,High,Graduate,7778,2,Medium,High
5724,10,Female,7,D,53.22,89.96,54.8,42.71,1,1,2,55.61,48,9,1,2,79.79,Medium,Graduate,9675,0,Medium,High
5725,14,Female,8,A,31.67,78.77,72.03,81.27,1,8,0,72.4,35,2,7,3,63.34,Low,Graduate,9930,1,High,High
5726,13,Male,7,B,83.8,47.27,97.78,67.4,1,1,3,54.95,47,19,5,3,99.95,Medium,High School,2017,3,Low,High
5727,14,Male,8,C,53.12,92.09,69.32,90.44,1,16,1,58.69,18,0,8,4,73.38,High,Graduate,7364,2,Low,High
5728,17,Female,11,B,52.9,83.23,46.99,82.49,1,17,1,71.82,35,2,7,4,69.4,Medium,High School,5779,1,High,High
5729,12,Male,7,B,78.21,54.38,51.81,42.54,1,5,3,55.72,0,18,6,0,50.19,High,High School,6952,0,Low,High
5730,17,Female,11,A,47.7,87.24,75.67,67.38,1,17,2,83.5,42,1,8,1,78.44,Medium,Illiterate,9210,3,Medium,High
5731,12,Male,7,C,93.63,41.72,75.55,60.22,1,5,0,77.19,12,14,1,4,74.4,High,Post-Graduate,5439,3,Medium,Low
5732,14,Female,9,C,67.66,73.65,49.45,96.41,1,1,3,67.16,24,12,9,2,97.34,Medium,Graduate,3158,3,High,High
5733,12,Female,8,C,97.86,29.17,77.96,39.17,1,1,1,57.95,11,12,6,2,65.97,High,Post-Graduate,7056,0,Low,High
5734,13,Female,11,A,35.37,89.26,64.05,42.71,1,5,3,75.65,28,14,6,3,83.97,High,Graduate,8616,3,Medium,High
5735,11,Male,11,B,53.58,78.35,98.43,93.63,1,8,3,89.92,26,11,6,1,81.51,Medium,High School,3935,3,Medium,High
5736,12,Male,8,D,56.7,32.21,92.65,56.62,1,3,0,87.46,25,1,7,3,89.51,Medium,Graduate,4382,3,Low,Low
5737,12,Female,10,D,81.13,21.71,85.91,56.58,1,9,1,98.62,7,0,5,1,89.76,Low,Graduate,9522,0,High,Low
5738,14,Female,7,D,44.91,51.19,22.75,89.46,1,19,1,75.02,23,1,6,3,50.18,Low,Post-Graduate,6656,1,Medium,High
5739,13,Male,7,C,56.27,74.02,50.43,43.68,1,1,1,81.58,19,11,7,1,93.41,Medium,High School,7632,1,Medium,Low
5740,16,Male,9,D,93.74,42.65,65.86,75.75,1,12,0,62.18,46,13,8,4,55.9,High,Post-Graduate,2977,3,High,High
5741,16,Male,10,B,38.02,97.86,61.73,77.72,1,3,1,88.59,19,14,8,4,52.63,High,Post-Graduate,4439,1,Medium,High
5742,16,Female,10,D,82.17,94.77,81.09,55.39,1,10,2,75.0,0,5,1,4,90.36,Medium,High School,7265,2,High,High
5743,16,Male,9,C,79.17,67.84,92.73,46.72,1,9,2,73.63,23,9,4,4,54.24,High,High School,9569,3,Medium,High
5744,11,Female,11,C,39.14,45.25,82.97,79.73,1,12,0,64.94,41,7,8,0,52.25,High,High School,6059,1,High,High
5745,17,Female,8,D,78.19,91.7,37.62,40.47,1,6,1,65.91,23,13,0,2,62.11,High,Graduate,3689,3,Low,High
5746,14,Female,11,C,69.88,84.28,58.85,85.54,1,3,2,60.38,22,4,3,4,76.19,High,High School,7539,2,Low,High
5747,14,Female,6,D,50.13,26.89,51.49,53.31,1,4,2,97.28,33,19,2,4,93.51,High,High School,5059,2,Medium,High
5748,15,Female,9,C,51.78,58.11,81.3,21.47,1,6,1,61.9,8,17,6,0,95.9,Medium,High School,3497,0,Medium,High
5749,13,Female,8,A,88.31,98.5,91.61,65.54,1,10,0,51.93,31,12,5,2,72.67,High,High School,4221,3,Low,High
5750,16,Male,11,A,46.17,56.31,42.95,35.55,1,2,3,71.13,41,10,7,3,79.52,High,High School,2517,3,Medium,High
5751,11,Male,11,B,65.89,94.63,59.11,57.33,1,12,0,98.43,2,13,9,2,96.2,High,High School,4211,0,High,Low
5752,13,Female,10,A,77.68,98.18,78.55,84.67,1,2,3,51.52,37,2,1,1,88.69,Low,High School,2680,1,Low,High
5753,16,Female,9,D,39.09,50.99,24.0,35.2,1,4,0,62.91,32,0,0,3,81.1,Low,Graduate,4761,0,Medium,High
5754,11,Female,6,C,95.26,97.16,97.05,36.65,1,13,3,62.53,12,8,7,3,62.25,Medium,High School,6150,1,High,High
5755,13,Male,7,B,48.24,31.04,84.0,57.91,1,19,0,76.63,37,17,8,1,73.53,High,High School,4178,3,Low,High
5756,14,Female,9,D,52.32,32.81,63.42,58.12,1,4,1,87.82,8,7,9,4,92.95,Low,High School,2958,2,High,Low
5757,14,Male,6,D,76.63,42.12,82.29,56.29,1,16,3,70.7,0,19,9,2,65.54,Low,High School,8191,1,High,High
5758,17,Female,6,B,35.47,57.4,86.91,75.56,1,13,0,66.44,12,8,5,1,57.26,High,Post-Graduate,3680,3,Low,High
5759,10,Male,9,B,73.93,34.48,59.51,41.53,1,15,1,64.25,36,18,7,2,57.72,Medium,High School,6663,1,Medium,High
5760,17,Female,8,D,94.12,47.21,55.21,40.84,1,19,1,95.88,20,7,7,3,88.63,Medium,High School,8998,3,High,Low
5761,12,Male,9,C,47.44,28.29,87.02,21.79,1,5,1,97.03,10,3,4,3,58.25,High,High School,8905,1,High,High
5762,17,Male,11,D,55.33,54.4,88.77,50.54,1,4,0,78.99,36,17,3,4,52.25,High,Graduate,6123,2,High,Low
5763,16,Female,10,C,46.26,86.2,29.89,35.66,1,17,0,94.04,12,5,2,4,92.71,High,High School,6224,1,Low,High
5764,15,Male,11,B,87.31,67.6,92.63,67.33,1,17,3,99.38,33,4,4,1,96.69,Medium,High School,5434,0,Low,High
5765,13,Female,6,D,41.73,84.81,42.14,34.49,1,14,3,78.29,0,16,3,2,99.31,High,Illiterate,4839,3,High,High
5766,15,Female,6,A,54.26,30.86,73.37,91.56,0,18,1,64.89,4,0,8,4,68.28,Medium,High School,3020,3,Medium,High
5767,10,Female,7,D,72.07,51.95,76.74,87.92,1,3,3,66.8,39,15,9,2,95.47,High,Graduate,3761,2,Medium,High
5768,12,Male,6,C,58.32,23.15,42.38,81.21,1,5,1,80.62,18,16,1,0,57.71,Medium,High School,8698,0,Medium,Low
5769,13,Female,7,D,34.58,49.6,44.33,84.68,1,8,1,69.05,20,19,4,1,99.64,High,Graduate,8079,2,Medium,High
5770,11,Female,6,C,96.34,69.16,76.5,96.77,1,8,1,75.5,31,13,0,2,50.85,High,Graduate,6395,3,High,Low
5771,16,Female,6,A,53.65,65.51,34.01,45.58,1,18,1,61.49,4,7,0,4,67.32,Medium,Post-Graduate,3589,2,Medium,High
5772,12,Female,9,B,61.2,24.83,88.67,98.39,1,16,2,99.68,3,0,7,4,87.23,High,Post-Graduate,2212,3,Medium,High
5773,14,Male,9,A,41.73,24.96,37.83,91.24,1,19,1,59.6,33,4,1,2,80.09,Medium,High School,2544,0,Medium,High
5774,10,Male,10,C,90.57,44.41,48.09,48.95,0,13,1,95.7,1,6,4,3,69.99,High,High School,6266,3,High,Low
5775,12,Male,11,B,50.4,81.71,41.33,89.13,1,7,2,93.45,3,0,0,0,53.88,Low,High School,8704,1,Medium,High
5776,16,Male,8,B,31.39,21.65,39.62,91.78,1,8,2,90.52,22,7,3,1,97.6,Medium,High School,6808,0,High,High
5777,17,Male,10,D,52.15,69.27,98.31,22.89,1,1,3,96.85,14,3,4,2,92.7,Medium,High School,8938,0,High,High
5778,12,Female,6,A,98.88,34.7,40.27,90.08,1,7,3,90.29,34,13,9,4,53.78,High,High School,8862,1,High,High
5779,17,Female,10,C,40.28,95.55,66.27,54.66,1,8,1,67.63,43,10,4,1,87.63,High,High School,6559,1,Low,High
5780,16,Male,9,C,32.18,54.42,79.63,84.91,1,12,1,58.48,36,12,1,2,58.33,High,High School,7405,3,High,High
5781,14,Other,11,B,70.47,23.83,23.36,28.89,1,9,0,75.19,1,17,5,4,98.18,Medium,High School,2864,1,Medium,Low
5782,13,Female,6,D,56.02,77.09,90.53,33.77,1,12,2,50.27,28,3,2,0,53.33,Medium,Graduate,9181,1,Medium,High
5783,11,Other,6,C,85.65,58.77,32.23,98.3,1,4,1,97.45,13,18,0,2,59.18,High,Graduate,6646,1,Medium,Low
5784,14,Female,10,D,81.23,90.5,67.05,53.29,1,14,2,92.81,21,17,0,2,88.63,Low,Graduate,9061,3,High,High
5785,17,Female,11,B,42.98,72.15,71.29,83.88,1,19,1,91.05,22,12,8,1,50.85,Low,Graduate,5301,1,Medium,High
5786,17,Male,7,B,69.52,75.4,70.37,80.02,1,6,3,67.87,23,3,6,1,93.82,High,Illiterate,9579,2,Medium,High
5787,11,Male,8,B,32.27,81.38,78.68,82.88,1,11,0,55.74,19,13,7,4,63.05,High,Graduate,6859,0,High,High
5788,13,Male,11,D,60.76,53.63,94.5,81.17,1,19,2,85.56,29,3,7,3,93.06,Medium,Graduate,2529,3,High,High
5789,12,Female,10,C,79.98,83.4,94.15,93.12,1,15,0,82.41,18,14,8,0,73.58,Medium,Post-Graduate,4228,1,High,Low
5790,11,Male,10,A,59.05,24.05,66.25,67.41,1,1,1,91.16,2,11,2,4,52.84,Medium,Graduate,7300,2,Medium,Low
5791,10,Female,8,D,38.26,81.24,49.59,54.04,1,9,2,75.47,33,19,4,4,77.01,Medium,High School,3556,1,Medium,High
5792,10,Male,6,B,34.31,70.9,45.72,94.02,1,8,3,57.57,11,6,9,1,86.09,Medium,High School,2043,2,High,High
5793,16,Female,6,A,89.76,65.33,90.93,48.56,1,19,0,90.89,33,0,2,4,76.76,Medium,High School,9263,0,Low,Low
5794,14,Male,7,A,92.39,45.45,88.25,70.46,1,2,1,85.11,4,16,0,0,95.02,Medium,High School,7605,3,Low,Low
5795,17,Male,10,A,54.02,29.13,43.67,88.42,1,10,3,97.9,46,13,4,2,87.65,High,High School,5785,1,Low,High
5796,13,Male,8,A,41.49,71.78,32.19,93.28,1,9,0,54.49,6,2,7,3,56.2,Low,Post-Graduate,9084,2,Low,High
5797,16,Male,10,A,98.5,57.73,88.89,95.95,1,12,3,79.34,44,5,6,3,52.3,Medium,Post-Graduate,9553,0,High,High
5798,14,Male,9,B,68.21,37.43,68.67,72.79,1,1,3,81.82,14,5,2,2,68.09,Medium,Graduate,4364,2,Medium,High
5799,14,Female,10,C,63.37,23.47,45.05,77.62,1,15,0,99.99,24,5,5,1,85.2,Low,Graduate,4053,3,High,Low
5800,16,Male,10,A,81.91,63.1,68.85,59.8,1,7,3,91.62,17,13,7,4,92.85,High,High School,3278,1,Low,High
5801,15,Male,9,C,41.82,30.1,25.3,42.79,1,19,1,65.63,23,12,2,3,93.03,High,High School,4460,3,Low,High
5802,14,Female,9,C,70.6,94.35,35.21,21.29,0,9,1,73.64,23,0,2,1,53.4,Medium,High School,4192,1,High,High
5803,15,Male,8,D,92.31,32.05,63.66,37.76,1,16,3,67.88,30,7,7,4,90.26,High,High School,9308,1,Medium,High
5804,10,Other,6,B,31.61,22.56,63.13,98.4,1,17,2,95.89,38,5,3,3,64.39,High,Graduate,2214,1,Medium,High
5805,10,Other,7,A,77.11,40.96,39.73,84.51,1,19,0,76.21,9,12,7,3,95.92,Medium,High School,7581,2,High,Low
5806,14,Male,9,C,68.6,34.0,98.57,58.32,1,9,2,95.09,3,5,4,2,74.82,High,High School,2266,0,High,High
5807,10,Male,6,D,96.56,83.3,52.99,47.49,1,1,1,68.1,6,6,8,1,57.57,High,Illiterate,5930,1,Medium,High
5808,13,Male,8,C,48.11,43.15,76.68,25.15,1,1,1,58.99,25,10,1,0,99.64,Medium,High School,8998,0,High,High
5809,15,Female,11,A,90.12,39.62,40.68,20.81,1,9,0,77.08,4,17,6,3,60.22,Medium,Graduate,3887,3,Medium,Low
5810,15,Female,10,B,51.63,99.58,53.96,80.4,1,1,1,99.36,29,2,2,4,63.69,High,High School,3354,3,Low,Low
5811,14,Female,8,B,60.09,32.0,86.5,98.85,1,13,0,81.42,2,17,7,1,76.43,High,Graduate,5898,2,Low,Low
5812,10,Female,8,A,44.93,26.8,87.89,40.31,1,18,2,52.75,7,16,3,3,51.33,High,Graduate,9591,0,High,High
5813,11,Male,9,C,90.45,44.45,30.82,41.96,1,8,0,51.69,19,4,1,0,91.31,High,Illiterate,2988,1,Medium,High
5814,17,Female,7,D,43.68,52.41,48.37,94.77,1,15,1,71.48,31,12,7,0,72.6,Medium,High School,2616,2,Medium,High
5815,16,Female,9,B,90.13,80.83,36.25,68.16,1,2,2,51.87,16,0,0,3,67.55,Low,High School,9069,3,Medium,High
5816,16,Female,10,B,61.89,96.44,91.22,33.9,1,10,2,55.23,47,0,9,2,72.0,Medium,High School,7543,1,Medium,High
5817,15,Female,9,C,88.46,81.09,80.31,23.65,1,11,0,87.67,37,5,2,3,98.46,Low,High School,4817,1,Medium,Low
5818,14,Female,10,C,48.51,78.13,65.06,65.09,1,6,2,87.91,44,12,6,3,74.63,Medium,Graduate,3431,0,High,High
5819,14,Male,9,C,39.29,99.32,72.01,56.2,1,4,3,59.23,38,2,2,4,87.64,Medium,Graduate,5686,3,Medium,High
5820,13,Male,11,D,68.85,81.23,93.13,54.57,1,19,0,92.56,23,16,8,4,50.76,Low,Graduate,8546,3,Medium,Low
5821,12,Female,7,C,65.66,31.16,44.26,97.54,1,1,2,58.78,24,13,6,2,87.78,Low,Graduate,7922,1,Low,High
5822,17,Male,11,D,54.96,56.92,21.09,41.03,1,3,1,88.21,49,18,7,4,54.74,Low,Graduate,3701,1,High,Low
5823,12,Other,6,A,76.4,60.28,22.11,59.04,1,16,3,80.12,39,8,4,3,89.68,High,Illiterate,4636,0,High,High
5824,15,Male,7,D,36.66,44.38,23.73,37.07,1,17,3,92.82,10,13,3,2,95.92,Low,Graduate,8543,2,Low,High
5825,16,Female,9,C,73.54,33.14,30.28,45.74,1,1,3,87.67,25,7,9,4,61.7,High,Post-Graduate,8195,2,Medium,High
5826,13,Female,8,D,44.82,76.94,65.67,81.27,1,8,1,50.02,8,0,7,4,63.86,High,Graduate,6649,2,Low,High
5827,13,Male,6,D,39.03,42.2,98.49,35.78,1,17,3,53.04,3,16,0,3,90.4,Medium,Post-Graduate,5589,3,Low,High
5828,13,Other,8,D,93.67,69.97,53.59,74.12,1,11,3,51.61,23,6,4,2,89.24,Medium,Graduate,6664,0,High,High
5829,15,Female,11,B,62.19,45.81,76.99,30.37,0,9,3,91.68,11,19,8,4,89.65,High,High School,9924,2,High,High
